ID;Name;City;Address;Post code;District;Live Date;Client access hours
RCN10924;Netto;Aleksandrów Kujawski;ul. Narutowicza 4;87-700;Kujawsko-Pomorskie;26.05.2015;06:00 - 21:00
RCN10998;Galeria Młyn;Rypin;ul. Mławska 25;87-500;Kujawsko-Pomorskie;28.07.2015;09:00 - 20:00
RCN10A38;Biedronka;Inowrocław;ul. Toruńska 90;88-100;Kujawsko-Pomorskie;12.08.2019;07:00 - 21:00
RCN10A69;CH Wzorcownia;Włocławek;ul. Kilińskiego 3;87-800;Kujawsko-Pomorskie;16.12.2015;09:00 - 21:00
RCN10AT3;SMART Outlet Center;Bydgoszcz;ul. Fordońska 268;85-776;Kujawsko-Pomorskie;22.05.2018;09:00 - 21:00
RCN10B21;CH Kometa;Toruń;ul. Grudziądzka 162;87-100;Kujawsko-Pomorskie;15.09.2015;08:00 - 22:00
RCN10B22;Galeria Pomorska;Bydgoszcz;ul. Fordońska 141;85-739;Kujawsko-Pomorskie;18.12.2015;09:00 - 21:00
RCN10B94;Kaufland;Grudziądz;ul. Piłsudskiego 10;86-300;Kujawsko-Pomorskie;09.09.2015;07:00 - 22:00
RCN10BS6;Biedronka;Bydgoszcz;ul. M. Konopnickiej 2;85-124;Kujawsko-Pomorskie;07.05.2018;07:00 - 21:00
RCN10BU9;SMART Outlet Center;Bydgoszcz;ul. Fordońska 268;85-776;Kujawsko-Pomorskie;20.06.2018;09:00 - 21:00
RCN10C12;Kaufland;Chojnice;ul. Kościerska;89-600;Pomorskie;28.09.2015;00:00 - 23:59
RCN10C73;Atrium Copernicus;Toruń;ul. Żółkiewskiego 15;87-100;Kujawsko-Pomorskie;30.07.2015;09:00 - 21:00
RCN10C84;Galeria Hosso;Szczecinek;ul. Bohaterów Warszawy 6;78-400;Zachodniopomorskie;22.07.2015;09:00 - 21:00
RCN10CE7;Galeria Przylesie;Bydgoszcz;ul. Rupniewskiego 10;85-796;Kujawsko-Pomorskie;30.09.2019;00:00 - 23:59
RCN10CG6;Biedronka;Bydgoszcz;ul. Kąkolowa 1;85-811;Kujawsko-Pomorskie;17.10.2018;07:00 - 21:00
RCN10D34;Ikea;Bydgoszcz;ul. Skandynawska 1;85-001;Kujawsko-Pomorskie;03.08.2015;10:00 - 21:00
RCN10D69;Tesco;Bydgoszcz;ul. Toruńska 101;85-817;Kujawsko-Pomorskie;30.07.2015;00:00 - 23:59
RCN10D75;Tesco;Łabiszyn;ul. Wspólna 6;89-210;Kujawsko-Pomorskie;31.07.2015;08:00 - 20:00
RCN10D76;Tesco;Włocławek;ul. Kruszyńska 17/27;87-800;Kujawsko-Pomorskie;31.07.2015;06:00 - 23:59
RCN10D89;DT Wiślanin;Włocławek;ul. Witosa 4;87-800;Kujawsko-Pomorskie;12.08.2015;00:00 - 23:59
RCN10DD2;Galeria Solna;Inowrocław;ul. Wojska Polskiego 16;88-100;Kujawsko-Pomorskie;23.01.2019;10:00 - 21:00
RCN10DN7;Castorama;Bydgoszcz;ul. Szajnochy/Fordońska;85-085;Kujawsko-Pomorskie;27.05.2019;07:00 - 21:00
RCN10DP4;Biedronka;Aleksandrów Kujawski;ul. Narutowicza 8;87-700;Kujawsko-Pomorskie;14.06.2019;07:00 - 21:00
RCN10DV1;Biedronka;Bydgoszcz;ul. Wyzwolenia 106;85-790;Kujawsko-Pomorskie;16.07.2019;07:00 - 21:00
RCN10E63;Castorama;Toruń;ul. Szosa Bydgoska 102a;87-100;Kujawsko-Pomorskie;28.08.2015;07:00 - 21:00
RCN10E67;Netto;Białe Błota;ul. Altanowa 2a;86-005;Kujawsko-Pomorskie;20.10.2015;06:00 - 21:00
RCN10E92;Pralnia Samoobsługowa;Toruń;ul. Broniewskiego 4;87-100;Kujawsko-Pomorskie;22.12.2015;00:00 - 23:59
RCN10EA2;Biedronka;Świecie n. Wisłą;ul. Armii Krajowej;86-100;Kujawsko-Pomorskie;27.09.2019;07:00 - 21:00
RCN10EB6;Biedronka;Mrocza;ul. Nakielska 2;89-115;Kujawsko-Pomorskie;14.10.2019;00:00 - 23:59
RCN10ED3;Przy Aptece;Włocławek;Al. Jana Pawła II 29;87-809;Kujawsko-Pomorskie;09.12.2019;00:00 - 23:59
RCN10ED4;Przy Stokrotce;Włocławek;ul. Kaliska 89a;87-800;Kujawsko-Pomorskie;09.12.2019;00:00 - 23:59
RCN10F03;PSS Społem;Włocławek;ul. Zielony Rynek 21;87-800;Kujawsko-Pomorskie;13.11.2015;00:00 - 23:59
RCN10F04;PSS Społem;Włocławek;ul. Promienna 7;87-800;Kujawsko-Pomorskie;13.11.2015;00:00 - 23:59
RCN10F06;PSS Społem;Włocławek;ul. Wiejska 16B;87-800;Kujawsko-Pomorskie;10.11.2015;00:00 - 23:59
RCN10F16;Tesco;Człuchów;ul. Kasztanowa 4;77-300;Pomorskie;31.08.2015;00:00 - 23:59
RCN10F62;Torimpex;Toruń;ul. Ligi Polskiej 12;87-100;Kujawsko-Pomorskie;24.09.2015;00:00 - 23:59
RCN10G32;Netto;Solec Kujawski;ul. Leśna 2a;86-050;Kujawsko-Pomorskie;26.10.2015;06:00 - 21:00
RCN10G99;Biedronka;Chełmża;ul. Trakt;87-140;Kujawsko-Pomorskie;26.10.2015;00:00 - 23:59
RCN10H21;Dworzec Autobusowy;Toruń;ul. Dąbrowskiego 8/24;87-100;Kujawsko-Pomorskie;01.12.2015;00:00 - 23:59
RCN10H43;Zielone Arkady;Bydgoszcz;ul. Wojska Polskiego 1;85-171;Kujawsko-Pomorskie;10.11.2015;08:00 - 22:00
RCN10H44;Zielone Arkady;Bydgoszcz;ul. Wojska Polskiego 1;85-171;Kujawsko-Pomorskie;10.11.2015;08:00 - 22:00
RCN10H45;Zielone Arkady;Bydgoszcz;ul. Wojska Polskiego 1;85-171;Kujawsko-Pomorskie;10.11.2015;08:00 - 22:00
RCN10I71;Sklep z Baletkami;Bydgoszcz;ul. J.J.Śniadeckich 47;85-011;Kujawsko-Pomorskie;21.04.2016;00:00 - 23:59
RCN10J04;Biedronka;Bydgoszcz;ul. Skarżyńskiego 6;85-791;Kujawsko-Pomorskie;10.12.2015;00:00 - 23:59
RCN10J05;Mila;Łochowo;ul. Grabowa 1;86-065;Kujawsko-Pomorskie;11.12.2015;06:30 - 21:30
RCN10J33;PKP Dworzec Główny;Toruń;ul. Kujawska 1;87-100;Kujawsko-Pomorskie;22.12.2015;00:00 - 23:59
RCN10J64;Auchan;Włocławek;ul. Cmentarna 10;87-800;Kujawsko-Pomorskie;19.04.2016;09:00 - 21:00
RCN10J89;Gofrownia;Gniezno;ul. Tumska 4;62-200;Wielkopolskie;02.02.2016;00:00 - 23:59
RCN10L19;CH Alfa;Grudziądz;ul. Chełmińska 4;86-300;Kujawsko-Pomorskie;02.02.2016;09:00 - 21:00
RCN10L59;Galeria Grębocin;Grębocin;ul. Kowalewska 6;87-122;Kujawsko-Pomorskie;22.02.2016;07:00 - 21:00
RCN10L64;Tesco;Wąbrzeźno;ul. Legionistów 3;87-200;Kujawsko-Pomorskie;19.02.2016;00:00 - 23:59
RCN10L95;Sano nr 15;Szczecinek;ul. Wiśniowa 7;78-400;Zachodniopomorskie;31.05.2016;00:00 - 23:59
RCN10M65;Port Lotniczy Bydgoszcz;Białe Błota;ul. Paderewskiego 1;86-005;Kujawsko-Pomorskie;30.03.2016;07:00 - 23:59
RCN10N37;Galeria Solna;Inowrocław;ul. Wojska Polskiego 16;88-100;Kujawsko-Pomorskie;12.05.2016;10:00 - 21:00
RCN10P33;Klub Elixir;Bydgoszcz;ul. Jana Kazimierza 1;85-035;Kujawsko-Pomorskie;13.03.2019;00:00 - 23:59
RCN10Q55;Kaufland;Bydgoszcz;ul. Solskiego 5;85-125;Kujawsko-Pomorskie;30.06.2017;00:00 - 23:59
RCN10T21;Intermarche;Ciechocinek;ul. Kopernika 58;87-720;Kujawsko-Pomorskie;29.09.2016;07:00 - 21:00
RCN10T26;Apteka;Bydgoszcz;ul. Wełniany Rynek 9;85-036;Kujawsko-Pomorskie;13.03.2019;00:00 - 23:59
RCN10T68;Kaufland;Bydgoszcz;ul. Wojska Polskiego 16;85-824;Kujawsko-Pomorskie;31.10.2016;07:00 - 22:00
RCN10U08;E.Leclerc;Bydgoszcz;ul. M. Skłodowskiej-Curie 26;85-094;Kujawsko-Pomorskie;24.11.2016;07:00 - 22:00
RCN10U15;Piotr i Paweł;Bydgoszcz;ul. Grzymały Siedleckiego 20;85-857;Kujawsko-Pomorskie;15.12.2016;08:00 - 22:00
RCN10U64;CH Panorama;Szpetal Górny;ul. Włocławska 44;87-811;Kujawsko-Pomorskie;28.02.2017;00:00 - 23:59
RCN10V14;Galeria Miedzyń - Piotr i Paweł;Bydgoszcz;ul. Nakielska 86;85-358;Kujawsko-Pomorskie;14.03.2019;08:00 - 21:00
RCN10V67;Bistro 42;Bydgoszcz;ul. J. J. Śniadeckich 42;85-011;Kujawsko-Pomorskie;25.09.2017;00:00 - 23:59
RCN10Y44;Kaufland;Toruń;ul. Generała Józefa Bema 44-58;87-100;Kujawsko-Pomorskie;06.11.2017;07:00 - 22:00
RCN10Y70;Kantor DOLAR;Grudziądz;ul. Toruńska 28;86-300;Kujawsko-Pomorskie;28.02.2018;00:00 - 23:59
RCN10Y76;Tesco;Bydgoszcz;ul. Toruńska 101;85-817;Kujawsko-Pomorskie;06.02.2018;00:00 - 23:59
RCN11018;CH Rondo;Bydgoszcz;ul. Kruszwicka 1;85-213;Kujawsko-Pomorskie;12.03.2019;09:00 - 21:00
RCN11159;Atrium Kasztanowa;Piła;al. Powstańców Wlkp. 99;64-920;Wielkopolskie;17.04.2019;10:00 - 21:00
RCN11311;Targowisko Tarpil;Piła;ul. Rynkowa 42;64-920;Wielkopolskie;17.04.2019;07:00 - 16:00
RCN11497;Targowisko Błonie;Bydgoszcz;ul. Broniewskiego 3;85-317;Kujawsko-Pomorskie;12.03.2019;00:00 - 23:59
RCN11548;Galeria Vivo!;Piła;ul. 14 Lutego 26;64-920;Wielkopolskie;17.04.2019;09:00 - 21:00
RCN11877;Drukarnia Dom Mody;Bydgoszcz;ul. Jagiellońska 1;85-067;Kujawsko-Pomorskie;13.03.2019;09:00 - 21:00
RCN11918;Delikatesy Francuskie;Bydgoszcz;ul. Piękna 4;85-303;Kujawsko-Pomorskie;12.03.2019;00:00 - 23:59
RCN11990;Atrium Kasztanowa;Piła;al. Powstańców Wlkp. 99;64-920;Wielkopolskie;17.04.2019;10:00 - 20:00
RCN11A46;Atrium Piła;Piła;ul. Ogińskiego 33;64-920;Wielkopolskie;17.04.2019;08:00 - 21:00
RCN11A70;CH Rondo;Bydgoszcz;ul. Kruszwicka 1;85-213;Kujawsko-Pomorskie;12.03.2019;08:00 - 20:00
RCN11H46;Dworzec Główny;Bydgoszcz;ul. Z. Augusta 7;85-082;Kujawsko-Pomorskie;12.03.2019;00:00 - 23:59
RCN11I99;Galeria Vivo!;Piła;ul. 14 Lutego 26;64-920;Wielkopolskie;17.04.2019;09:00 - 21:00
RCN20042;CH Matarnia;Gdańsk;ul. Złota Karczma 26;80-298;Pomorskie;05.11.2014;10:00 - 21:00
RCN20059;Morski Park Handlowy;Gdańsk;ul. Przywidzka 6;80-174;Pomorskie;10.11.2014;09:00 - 22:00
RCN20072;Krzywy Domek;Sopot;ul. Boh. M. Cassino 53;81-767;Pomorskie;13.08.2014;08:00 - 23:00
RCN20104;CH Osowa;Gdańsk;ul. Spacerowa 48;80-299;Pomorskie;12.11.2014;08:00 - 22:00
RCN20106;Galeria Rumia;Rumia;ul. Sobieskiego 14A;84-230;Pomorskie;14.11.2014;09:00 - 21:00
RCN20110;Auchan;Rumia;ul. Grunwaldzka 108;84-230;Pomorskie;24.11.2014;08:30 - 22:00
RCN20139;Designer Outlet Gdańsk;Gdańsk;ul. Przywidzka 8;80-174;Pomorskie;05.11.2014;09:00 - 21:00
RCN20167;Galeria Szperk;Kosakowo;ul. Płk. Dąbka 338;81-198;Pomorskie;14.11.2014;10:00 - 21:00
RCN20214;CH Chełm;Gdańsk;ul. Cienista 30;80-809;Pomorskie;12.11.2014;00:00 - 23:59
RCN20217;CH Kowale;Kowale;ul. Staropolska 32;80-180;Pomorskie;13.11.2014;07:00 - 22:00
RCN20241;Tesco;Gdynia;ul. Nowowiczlińska 35;81-577;Pomorskie;07.11.2014;00:00 - 23:59
RCN20244;Auchan;Gdańsk;ul. Kołobrzeska 32;80-394;Pomorskie;10.11.2014;08:00 - 22:00
RCN20274;Hala Targowa;Gdańsk;pl. Dominikański 1;80-844;Pomorskie;10.11.2014;09:00 - 18:00
RCN20291;Tesco;Gdynia;ul. Kcyńska 27;81-005;Pomorskie;07.11.2014;00:00 - 23:59
RCN20329;CH Riviera ;Gdynia;ul. Kazimierza Górskiego 2;81-304;Pomorskie;07.11.2014;10:00 - 21:00
RCN20366;CH Lotnia;Gdańsk;ul. Żwirki i Wigury 12;80-463;Pomorskie;20.11.2014;06:00 - 22:00
RCN20367;GCH Manhattan;Gdańsk;ul. Grunwaldzka 82;80-244;Pomorskie;17.10.2016;09:00 - 21:00
RCN20371;CH Witawa;Gdynia;ul. Wielkokacka 2;81-611;Pomorskie;03.11.2014;07:00 - 21:00
RCN20430;Tesco;Gdynia;ul. Nowowiczlińska 35;81-577;Pomorskie;19.11.2014;00:00 - 23:59
RCN20484;Skwer Handlowy;Gdańsk;ul. Krzemowa 1;80-041;Pomorskie;22.07.2014;07:00 - 22:00
RCN20506;CH Osowa;Gdańsk;ul. Spacerowa 48;80-299;Pomorskie;01.09.2014;08:00 - 22:00
RCN20602;Auchan;Rumia;ul. Grunwaldzka 108;84-230;Pomorskie;18.12.2014;08:30 - 22:00
RCN20654;Galeria Bałtycka;Gdańsk;al. Grunwaldzka 141;80-264;Pomorskie;10.02.2015;09:00 - 21:00
RCN20655;Galeria Bałtycka;Gdańsk;al. Grunwaldzka 141;80-264;Pomorskie;10.02.2015;09:00 - 21:00
RCN20656;Galeria Bałtycka;Gdańsk;al. Grunwaldzka 141;80-264;Pomorskie;10.02.2015;09:00 - 21:00
RCN20731;Stokrotka;Gdynia;ul. Nowowiczlińska 115;81-577;Pomorskie;18.03.2015;00:00 - 23:59
RCN20769;Tesco;Gdańsk;ul. Obrońców Wybrzeża 21;80-398;Pomorskie;08.05.2015;00:00 - 23:59
RCN20772;Tesco;Gdynia;ul. Nowowiczlińska 35;81-577;Pomorskie;07.05.2015;00:00 - 23:59
RCN20773;Tesco;Gdynia;ul. Kcyńska 27;81-005;Pomorskie;07.05.2015;00:00 - 23:59
RCN20829;CH Riviera ;Gdynia;ul. Kazimierza Górskiego 2;81-304;Pomorskie;08.04.2015;10:00 - 21:00
RCN20830;CH Riviera ;Gdynia;ul. Kazimierza Górskiego 2;81-304;Pomorskie;08.04.2015;10:00 - 21:00
RCN20831;CH Riviera ;Gdynia;ul. Kazimierza Górskiego 2;81-304;Pomorskie;09.04.2015;10:00 - 21:00
RCN20832;CH Riviera ;Gdynia;ul. Kazimierza Górskiego 2;81-304;Pomorskie;09.04.2015;10:00 - 21:00
RCN20833;CH Riviera ;Gdynia;ul. Kazimierza Górskiego 2;81-304;Pomorskie;09.04.2015;10:00 - 21:00
RCN20945;Przy Żabce;Gdańsk;ul. Kaprów 3;80-316;Pomorskie;20.05.2015;00:00 - 23:59
RCN20A72;Auchan;Rumia;ul. Grunwaldzka 108;84-230;Pomorskie;21.08.2015;08:30 - 22:00
RCN20A85;Auchan;Gdańsk;ul. Szczęśliwa 3;80-176;Pomorskie;26.04.2016;08:30 - 22:00
RCN20AE2;CH Alfa;Gdańsk;ul. Kołobrzeska 41c;80-391;Pomorskie;23.07.2018;09:00 - 21:00
RCN20AE3;Sklep GRYF;Gdańsk;ul. Grobla I/13;80-834;Pomorskie;04.06.2018;00:00 - 23:59
RCN20AE7;Hotel Focus;Gdańsk;ul. Nad Stawem 5;80-454;Pomorskie;18.04.2018;00:00 - 23:59
RCN20AT6;Forum Gdańsk;Gdańsk;ul. Targ Sienny 7;80-806;Pomorskie;09.05.2018;00:00 - 23:59
RCN20AT7;Forum Gdańsk;Gdańsk;ul. Targ Sienny 7;80-806;Pomorskie;09.05.2018;09:00 - 22:00
RCN20AT8;Forum Gdańsk;Gdańsk;ul. Targ Sienny 7;80-806;Pomorskie;09.05.2018;09:00 - 22:00
RCN20AT9;Forum Gdańsk;Gdańsk;ul. Targ Sienny 7;80-806;Pomorskie;10.05.2018;09:00 - 22:00
RCN20AU1;Forum Gdańsk;Gdańsk;ul. Targ Sienny 7;80-806;Pomorskie;10.05.2018;09:00 - 22:00
RCN20B27;Designer Outlet Gdańsk;Gdańsk;ul. Przywidzka 8;80-174;Pomorskie;10.11.2015;09:00 - 21:00
RCN20B30;CH Klif;Gdynia;al. Zwycięstwa 256;81-525;Pomorskie;03.08.2015;09:00 - 21:00
RCN20BT7;Sklep Żabka;Gdańsk;ul. Klonowa 4c;80-264;Pomorskie;23.07.2018;00:00 - 23:59
RCN20BW3;Pośrednictwo Finansowe;Reda;ul. Mickiewicza 3/1;84-240;Pomorskie;01.08.2018;00:00 - 23:59
RCN20C64;Sklep Portky.pl;Sopot;ul. Grunwaldzka 84;81-771;Pomorskie;11.09.2015;00:00 - 23:59
RCN20C76;Sklep Spożywczy;Gdańsk;ul. Sympatyczna 20;80-176;Pomorskie;24.08.2015;00:00 - 23:59
RCN20CA6;Netto;Gdynia;ul. Pucka 1;81-066;Pomorskie;02.10.2018;06:00 - 22:00
RCN20D33;Targowisko Orłowo;Gdynia;pl. Górnośląski box 16;81-509;Pomorskie;21.10.2015;00:00 - 23:59
RCN20DD6;Hampton by Hilton Gdańsk Oliwa;Gdańsk;al. Grunwaldzka 507;80-320;Pomorskie;30.11.2018;00:00 - 23:59
RCN20DD7;Club;Sopot;ul. Kościuszki 68A;81-703;Pomorskie;30.11.2018;19:00 - 05:00
RCN20DI8;Amber Tower 2;Gdańsk;ul. Szafarnia 10;80-755;Pomorskie;24.07.2019;00:00 - 23:59
RCN20DM5;Osiedle Słoneczna Morena;Gdańsk;ul. Piekarnicza 3;80-126;Pomorskie;05.06.2019;00:00 - 23:59
RCN20DR1;Ikea;Gdańsk;ul. Złota Karczma 26;80-298;Pomorskie;13.06.2019;09:00 - 22:00
RCN20DT5;Delikatesy KOS;Gdańsk;ul. Szeroka 14;80-831;Pomorskie;05.11.2019;00:00 - 23:59
RCN20DZ3;Grupa OPTI;Gdańsk;ul. Słowackiego 35;80-827;Pomorskie;08.10.2019;00:00 - 23:59
RCN20E04;Galeria Rumia;Rumia;ul. Sobieskiego 14A;84-230;Pomorskie;16.12.2015;09:00 - 21:00
RCN20E07;Galeria Przymorze;Gdańsk;ul. Obrońców Wybrzeża 1;80-398;Pomorskie;20.08.2015;09:00 - 21:00
RCN20E17;Art Studio;Gdańsk;ul. Długie Pobrzeże 3;80-888;Pomorskie;02.03.2016;00:00 - 23:59
RCN20E61;Delikatesy Mrozińscy;Sopot;ul. Boh. M. Cassino 51;81-767;Pomorskie;04.01.2016;00:00 - 23:59
RCN20G35;Nowe Centrum Sopotu;Sopot;ul. Dworcowa;81-704;Pomorskie;28.12.2015;00:00 - 23:59
RCN20H08;Delikatesy Mięsne A&M;Gdynia;ul. S.Filipkowskiego 1;81-578;Pomorskie;25.11.2015;00:00 - 23:59
RCN20H42;Sopocki Skwer;Sopot;al. Niepodległości 697-701;81-853;Pomorskie;26.11.2015;00:00 - 23:59
RCN20H47;Dworzec Główny;Sopot;ul. Dworcowa 7;81-710;Pomorskie;28.12.2015;00:00 - 23:59
RCN20I75;CH Chełm;Gdańsk;ul. Cienista 30;80-809;Pomorskie;07.12.2015;00:00 - 23:59
RCN20J27;Biedronka;Wejherowo;ul. Obrońców Helu 3;84-200;Pomorskie;18.12.2015;07:00 - 21:00
RCN20J28;Biedronka;Gdańsk;ul. Karmelicka 1;80-851;Pomorskie;18.12.2015;07:00 - 21:00
RCN20K06;Kantor BANKIER;Gdynia;ul. Unruga 56;81-181;Pomorskie;20.01.2016;00:00 - 23:59
RCN20L27;Auchan;Gdańsk;ul. Kołobrzeska 32;80-394;Pomorskie;31.03.2016;08:00 - 22:00
RCN20M35;Auchan;Gdańsk;ul. Szczęśliwa 3;80-176;Pomorskie;11.04.2017;09:00 - 22:00
RCN20N15;CH Kowale;Kowale;ul. Staropolska 32;80-180;Pomorskie;28.04.2016;07:00 - 22:00
RCN20N81;Galeria Bałtycka;Gdańsk;al. Grunwaldzka 141;80-264;Pomorskie;05.07.2016;09:00 - 21:00
RCN20N82;Galeria Bałtycka;Gdańsk;al. Grunwaldzka 141;80-264;Pomorskie;05.07.2016;09:00 - 21:00
RCN20N83;Galeria Bałtycka;Gdańsk;al. Grunwaldzka 141;80-264;Pomorskie;05.07.2016;09:00 - 21:00
RCN20Q41;CH Metropolia;Gdańsk;ul. Kilińskiego 1-5;80-452;Pomorskie;18.10.2016;09:00 - 21:00
RCN20Q42;CH Metropolia;Gdańsk;ul. Kilińskiego 1-5;80-452;Pomorskie;18.10.2016;09:00 - 21:00
RCN20T77;Bobby Burger;Sopot;ul. Boh. M. Cassino 49;81-753;Pomorskie;25.04.2017;00:00 - 23:59
RCN20T98;Galeria Szperk;Kosakowo;ul. Płk. Dąbka 338;81-198;Pomorskie;02.12.2016;09:00 - 21:00
RCN20U43;Sklep Obuwniczy;Gdynia;ul. Morska 11A;81-323;Pomorskie;24.01.2017;00:00 - 23:59
RCN20U51;Hala Gulden;Gdańsk;ul. Subisława 30;80-354;Pomorskie;27.02.2018;00:00 - 23:59
RCN20U70;CH Viktor;Gdańsk;ul. Myśliwska 102;80-126;Pomorskie;22.02.2017;07:00 - 21:00
RCN20U83;Morski Park Handlowy;Gdańsk;ul. Przywidzka 6;80-174;Pomorskie;31.03.2017;09:00 - 22:00
RCN20U84;Przy Biedronce;Reda;ul. Pucka;84-240;Pomorskie;20.12.2017;00:00 - 23:59
RCN20U85;Przy Biedronce;Gdańsk;ul. Chałubińskiego 27;80-807;Pomorskie;21.03.2017;00:00 - 23:59
RCN20U96;Galeria Wnętrz City Meble;Gdańsk;al. Grunwaldzka 211;80-266;Pomorskie;31.03.2017;00:00 - 23:59
RCN20V04;Tesco;Gdynia;ul. Nowowiczlińska 35;81-577;Pomorskie;12.12.2017;00:00 - 23:59
RCN20V05;Tesco;Gdańsk;ul. Cienista 30;80-046;Pomorskie;12.12.2017;00:00 - 23:59
RCN20V66;Przy Banku;Gdynia;ul. Świętojańska 104;81-388;Pomorskie;13.07.2017;00:00 - 23:59
RCN20Y25;Przy CH Manhattan;Gdańsk;ul. Grunwaldzka 82;80-244;Pomorskie;03.11.2017;00:00 - 23:59
RCN20Y26;CH Kowale;Kowale;ul. Staropolska 32;80-180;Pomorskie;03.11.2017;07:00 - 22:00
RCN20Y52;DH Jantar;Gdańsk;ul. Politechniczna 7;80-288;Pomorskie;14.12.2017;00:00 - 23:59
RCN20Y79;BP Stacja Paliw;Rumia;ul. Grunwaldzka 2;84-230;Pomorskie;12.04.2018;00:00 - 23:59
RCN20Y80;Galeria Bałtycka;Gdańsk;al. Grunwaldzka 141;80-264;Pomorskie;20.02.2018;09:00 - 21:00
RCN20Y86;Sklep Spożywczy;Gdańsk;ul. Jabłoniowa 21/8;80-175;Pomorskie;19.02.2018;00:00 - 23:59
RCN20Y87;Designer Outlet Gdańsk;Gdańsk;ul. Przywidzka 8;80-174;Pomorskie;03.07.2018;09:00 - 21:00
RCN20Y89;CH Riviera;Gdynia;ul. Kazimierza Górskiego 2;81-304;Pomorskie;05.02.2018;10:00 - 21:00
RCN21732;Stokrotka;Gdańsk;ul. Klasyczna 2 (Borkowo);80-180;Pomorskie;29.04.2016;00:00 - 23:59
RCN21U40;Hale Targowe - Hala Łukowa;Gdynia;ul. Wójta Radtkego 36/40;81-001;Pomorskie;07.05.2018;08:00 - 18:00
RCN30032;CH Gemini Park;Bielsko-Biała;ul. Leszczyńska 20;43-300;Śląskie;31.03.2016;09:00 - 21:00
RCN30184;CH Sfera;Bielsko-Biała;ul. Mostowa 5;43-300;Śląskie;19.03.2015;09:00 - 21:00
RCN30210;Galeria Niwa;Oświęcim;ul. Powstańców Śląskich 1;32-600;Małopolskie;09.03.2015;09:00 - 21:00
RCN30239;Tesco;Bielsko-Biała;ul. Warszawska 180;43-319;Śląskie;20.03.2015;00:00 - 23:59
RCN30263;Lewiatan Makowski;Bielsko-Biała;ul. Żywiecka 95;43-300;Śląskie;24.03.2015;00:00 - 23:59
RCN30281;Galeria Lider;Żywiec;ul. Zielona 3;34-300;Śląskie;30.03.2015;07:00 - 21:00
RCN30346;CH Stara Kablownia;Czechowice Dziedzice;ul. Legionów 83A;43-502;Śląskie;18.03.2015;07:00 - 23:00
RCN30552;Netto;Oświęcim;ul. Piłata 3;32-600;Małopolskie;11.03.2015;07:00 - 21:00
RCN30615;Auchan;Bielsko-Biała;ul. Boh. M. Cassino 421;43-300;Śląskie;26.03.2015;08:00 - 22:00
RCN30764;Tesco;Bielsko-Biała;ul. Grunwaldzka 24;43-300;Śląskie;24.04.2015;06:00 - 23:59
RCN30765;Tesco;Bielsko-Biała;ul. Warszawska 180;43-319;Śląskie;24.04.2015;00:00 - 23:59
RCN30766;Tesco;Bielsko-Biała;ul. Warszawska 180;43-319;Śląskie;24.04.2015;00:00 - 23:59
RCN30767;Tesco;Bielsko-Biała;ul. Jutrzenki 12;43-300;Śląskie;24.04.2015;00:00 - 23:59
RCN30857;Kaufland;Żywiec;ul. Wolności;34-300;Śląskie;08.05.2015;00:00 - 23:59
RCN30A40;CH Niwa;Oświęcim;ul. Powstańców Śląskich 1;32-600;Małopolskie;19.11.2015;00:00 - 23:59
RCN30A83;Auchan;Bielsko-Biała;ul. Boh. M. Cassino 421;43-300;Śląskie;13.08.2015;08:00 - 22:00
RCN30AC8;Galeria Stela;Cieszyn;ul. Bobrecka;43-400;Śląskie;17.12.2018;08:00 - 21:00
RCN30B47;Galeria Kolorowa;Żywiec;os. 700-lecia 9;34-300;Śląskie;07.07.2015;00:00 - 23:59
RCN30B49;Intermarche;Cieszyn;ul. Górna 21;43-400;Śląskie;01.07.2015;07:00 - 21:00
RCN30B96;Kaufland;Bielsko-Biała;ul. Gen. Andersa 81;43-316;Śląskie;04.09.2015;07:00 - 23:59
RCN30B97;Kaufland;Oświęcim;ul. Królowej Jadwigi 11;32-600;Małopolskie;04.09.2015;07:00 - 22:00
RCN30BW6;Hampton by Hilton;Oświęcim;ul. Dąbrowskiego 2;32-600;Małopolskie;11.07.2018;00:00 - 23:59
RCN30C03;Kaufland;Andrychów;ul. Krakowska 83A;34-120;Małopolskie;15.09.2015;07:00 - 22:00
RCN30C24;Kaufland;Mysłowice;ul. Fryderyka Chopina 1;41-400;Śląskie;08.09.2015;07:00 - 22:00
RCN30C26;Kaufland;Jaworzno;ul. Matejki 27;43-600;Śląskie;08.09.2015;00:00 - 23:59
RCN30C70;PSS DH Klimczok;Bielsko-Biała;ul. Cyniarska 11;43-300;Śląskie;11.07.2015;00:00 - 23:59
RCN30C77;Leroy Merlin;Bielsko-Biała;ul. Boh. M. Cassino 419;43-382;Śląskie;05.08.2015;07:00 - 21:00
RCN30CZ7;Biedronka;Oświęcim;ul. Garbarska 1;32-600;Małopolskie;30.10.2018;07:00 - 21:00
RCN30D24;E.Leclerc;Tychy;ul. Budowlanych 75;43-100;Śląskie;22.09.2015;08:00 - 21:00
RCN30D45;Tesco;Mysłowice;ul. Moniuszki 61;41-406;Śląskie;28.07.2015;06:00 - 23:59
RCN30D99;CH Sarni Stok;Bielsko-Biała;ul. Sarni Stok 2;43-300;Śląskie;26.11.2015;08:30 - 22:00
